image_path,evaluation
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0605.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0760.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0588.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0454.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0302.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0545.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0643.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0420.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0584.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0586.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0764.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0587.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0395.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0355.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/106MEDIA/DSCF0517.JPG,Incorrect
