image_path,evaluation
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0302.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0901.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0229.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0687.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0330.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0276.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0771.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0170.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0055.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0620.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0832.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0611.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0235.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/104MEDIA/DSCF0836.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0784.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0668.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0802.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0336.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0369.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0568.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0301.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0143.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0661.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0057.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0248.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0063.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0106.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0683.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0474.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0127.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0666.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0625.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0454.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0690.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0302.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0232.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0319.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0764.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0245.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0415.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0467.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0313.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0628.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0436.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0920.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0599.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0197.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0116.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0611.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0371.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/102MEDIA/DSCF0447.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0488.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0891.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0827.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0489.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0834.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0426.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0861.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0096.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0816.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0947.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0492.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0546.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0427.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0142.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0719.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0491.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0836.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/101MEDIA/DSCF0950.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3Z/100MEDIA/DSCF0466.JPG,Incorrect
