model,processing,cycle,variant,dataset,class_id,class_name,threshold,recall,specificity,precision,f1_score,tp,fp,tn,fn
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.66,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.69,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.72,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.76,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.79,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.82,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.85,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.89,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.92,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,1,Small_Mammal,0.95,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.01,0.8842975206611571,0.44987775061124696,0.13682864450127877,0.2369878183831672,107,675,552,14
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.04,0.6859504132231405,0.8728606356968215,0.3472803347280335,0.4611111111111112,83,156,1071,38
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.07,0.5619834710743802,0.9242053789731052,0.422360248447205,0.48226950354609927,68,93,1134,53
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.11,0.5206611570247934,0.9421352893235534,0.4701492537313433,0.4941176470588236,63,71,1156,58
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.14,0.48760330578512395,0.9453952730236349,0.46825396825396826,0.4777327935222672,59,67,1160,62
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.17,0.47107438016528924,0.9511002444987775,0.48717948717948717,0.4789915966386554,57,60,1167,64
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.2,0.4628099173553719,0.954360228198859,0.5,0.48068669527896996,56,56,1171,65
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.24,0.4628099173553719,0.9568052159739201,0.5137614678899083,0.48695652173913045,56,53,1174,65
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.27,0.4628099173553719,0.9600651996740016,0.5333333333333333,0.4955752212389381,56,49,1178,65
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.3,0.4628099173553719,0.9625101874490628,0.5490196078431373,0.5022421524663677,56,46,1181,65
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.33,0.4628099173553719,0.9641401792991035,0.56,0.5067873303167422,56,44,1183,65
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.37,0.45454545454545453,0.9649551752241239,0.5612244897959183,0.502283105022831,55,43,1184,66
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.4,0.4297520661157025,0.9649551752241239,0.5473684210526316,0.4814814814814815,52,43,1184,69
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.43,0.4297520661157025,0.9665851670741646,0.5591397849462365,0.48598130841121495,52,41,1186,69
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.46,0.4297520661157025,0.9682151589242054,0.5714285714285714,0.490566037735849,52,39,1188,69
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.5,0.4297520661157025,0.9682151589242054,0.5714285714285714,0.490566037735849,52,39,1188,69
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.53,0.4132231404958678,0.9698451507742462,0.5747126436781609,0.4807692307692308,50,37,1190,71
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.56,0.4049586776859504,0.9706601466992665,0.5764705882352941,0.4757281553398058,49,36,1191,72
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.59,0.39669421487603307,0.9722901385493072,0.5853658536585366,0.4729064039408867,48,34,1193,73
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.63,0.3884297520661157,0.973920130399348,0.5949367088607594,0.47000000000000003,47,32,1195,74
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.66,0.38016528925619836,0.973920130399348,0.5897435897435898,0.4623115577889448,46,32,1195,75
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.69,0.36363636363636365,0.973920130399348,0.5789473684210527,0.4467005076142132,44,32,1195,77
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.72,0.35537190082644626,0.9755501222493888,0.589041095890411,0.44329896907216493,43,30,1197,78
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.76,0.34710743801652894,0.9755501222493888,0.5833333333333334,0.43523316062176165,42,30,1197,79
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.79,0.33884297520661155,0.9755501222493888,0.5774647887323944,0.4270833333333333,41,30,1197,80
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.82,0.33884297520661155,0.9763651181744091,0.5857142857142857,0.4293193717277487,41,29,1198,80
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.85,0.32231404958677684,0.9771801140994295,0.582089552238806,0.4148936170212766,39,28,1199,82
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.89,0.2809917355371901,0.9771801140994295,0.5483870967741935,0.3715846994535519,34,28,1199,87
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.92,0.2644628099173554,0.9779951100244498,0.5423728813559322,0.3555555555555555,32,27,1200,89
faster_rcnn,plain,1,scratch,test,2,Western_Leopard_Toad,0.95,0.19008264462809918,0.9853300733496333,0.5609756097560976,0.28395061728395066,23,18,1209,98
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.01,0.959731543624161,0.028192371475953566,0.5495772482705611,0.6989247311827957,715,586,17,30
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.04,0.7691275167785235,0.32338308457711445,0.5840978593272171,0.6639629200463499,573,408,195,172
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.07,0.6604026845637584,0.4709784411276949,0.6066584463625154,0.6323907455012854,492,319,284,253
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.11,0.5879194630872483,0.5688225538971807,0.6275071633237822,0.607068607068607,438,260,343,307
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.14,0.5221476510067115,0.615257048092869,0.6264090177133655,0.5695461200585652,389,232,371,356
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.17,0.4899328859060403,0.6384742951907131,0.6260720411663808,0.549698795180723,365,218,385,380
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.2,0.4469798657718121,0.6500829187396352,0.6121323529411765,0.5166795965865012,333,211,392,412
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.24,0.40134228187919463,0.6799336650082919,0.6077235772357723,0.48342764753435735,299,193,410,446
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.27,0.3624161073825503,0.693200663349917,0.5934065934065934,0.44999999999999996,270,185,418,475
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.3,0.3194630872483222,0.7097844112769486,0.576271186440678,0.4110535405872193,238,175,428,507
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.33,0.3046979865771812,0.7230514096185738,0.5761421319796954,0.39859525899912207,227,167,436,518
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.37,0.27248322147651005,0.7446102819237148,0.5686274509803921,0.3684210526315789,203,154,449,542
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.4,0.2536912751677852,0.7628524046434494,0.5692771084337349,0.35097493036211697,189,143,460,556
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.43,0.2348993288590604,0.7860696517412935,0.5756578947368421,0.3336510962821735,175,129,474,570
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.46,0.2134228187919463,0.8109452736318408,0.5824175824175825,0.31237721021611004,159,114,489,586
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.5,0.18791946308724833,0.8441127694859039,0.5982905982905983,0.2860061287027579,140,94,509,605
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.53,0.17583892617449665,0.8507462686567164,0.5927601809954751,0.2712215320910973,131,90,513,614
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.56,0.16375838926174496,0.8606965174129353,0.5922330097087378,0.2565720294426919,122,84,519,623
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.59,0.15167785234899328,0.8706467661691543,0.5916230366492147,0.2414529914529914,113,78,525,632
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.63,0.13691275167785236,0.8855721393034826,0.5964912280701754,0.22270742358078605,102,69,534,643
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.66,0.12751677852348994,0.8971807628524047,0.6050955414012739,0.21064301552106432,95,62,541,650
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.69,0.11006711409395974,0.9087893864013267,0.5985401459854015,0.18594104308390022,82,55,548,663
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.72,0.09932885906040269,0.9220563847429519,0.6115702479338843,0.17090069284064666,74,47,556,671
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.76,0.07785234899328859,0.9402985074626866,0.6170212765957447,0.13825983313468415,58,36,567,687
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.79,0.06845637583892618,0.9519071310116086,0.6375,0.12363636363636364,51,29,574,694
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.82,0.05100671140939597,0.9651741293532339,0.6440677966101694,0.0945273631840796,38,21,582,707
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.85,0.03355704697986577,0.9850746268656716,0.7352941176470589,0.06418485237483955,25,9,594,720
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.89,0.016107382550335572,1.0,1.0,0.03170409511228534,12,0,603,733
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.92,0.01476510067114094,1.0,1.0,0.029100529100529102,11,0,603,734
faster_rcnn,plain,2,pretrained,test,0,Other_Amphibian,0.95,0.0013422818791946308,1.0,1.0,0.002680965147453083,1,0,603,744
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.01,1.0,0.9554234769687965,0.03225806451612903,0.0625,2,60,1286,0
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.04,0.0,0.9977711738484398,0.0,0.0,0,3,1343,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.07,0.0,0.9985141158989599,0.0,0.0,0,2,1344,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.11,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.14,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.17,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.2,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.24,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.27,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.3,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.33,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.37,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.4,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.43,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.46,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.5,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.53,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.56,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.59,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.63,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.66,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.69,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.72,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.76,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.79,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.82,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.85,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.89,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.92,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,1,Small_Mammal,0.95,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.01,1.0,0.004889975550122249,0.09016393442622951,0.16541353383458648,121,1221,6,0
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.04,0.9752066115702479,0.08149959250203749,0.09477911646586346,0.17276720351390923,118,1127,100,3
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.07,0.9090909090909091,0.1817440912795436,0.09874326750448834,0.17813765182186236,110,1004,223,11
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.11,0.8842975206611571,0.3023634881825591,0.1111111111111111,0.1974169741697417,107,856,371,14
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.14,0.8760330578512396,0.3724531377343113,0.12100456621004566,0.21263791374122368,106,770,457,15
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.17,0.8760330578512396,0.4400977995110024,0.13366960907944514,0.23194748358862144,106,687,540,15
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.2,0.8347107438016529,0.5028524857375714,0.1420534458509142,0.24278846153846154,101,610,617,20
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.24,0.768595041322314,0.5672371638141809,0.14903846153846154,0.24966442953020132,93,531,696,28
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.27,0.7603305785123967,0.6161369193154034,0.16341030195381884,0.2690058479532164,92,471,756,29
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.3,0.7520661157024794,0.658516707416463,0.1784313725490196,0.2884310618066561,91,419,808,30
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.33,0.7024793388429752,0.6968215158924206,0.18599562363238512,0.29411764705882354,85,372,855,36
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.37,0.6694214876033058,0.7383863080684596,0.20149253731343283,0.3097514340344168,81,321,906,40
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.4,0.6446280991735537,0.7595762021189894,0.20911528150134048,0.3157894736842105,78,295,932,43
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.43,0.6198347107438017,0.7742461287693562,0.21306818181818182,0.3171247357293869,75,277,950,46
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.46,0.5537190082644629,0.797881010594947,0.2126984126984127,0.3073394495412844,67,248,979,54
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.5,0.5289256198347108,0.830480847595762,0.23529411764705882,0.32569974554707376,64,208,1019,57
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.53,0.5289256198347108,0.8516707416462918,0.2601626016260163,0.34877384196185285,64,182,1045,57
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.56,0.5041322314049587,0.8687856560717196,0.2747747747747748,0.3556851311953353,61,161,1066,60
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.59,0.5041322314049587,0.8810105949470253,0.2946859903381642,0.3719512195121951,61,146,1081,60
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.63,0.4628099173553719,0.8981255093724532,0.30939226519337015,0.3708609271523179,56,125,1102,65
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.66,0.45454545454545453,0.9103504482477588,0.3333333333333333,0.3846153846153846,55,110,1117,66
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.69,0.4462809917355372,0.9225753871230644,0.3624161073825503,0.4,54,95,1132,67
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.72,0.4462809917355372,0.9323553382233088,0.39416058394160586,0.4186046511627907,54,83,1144,67
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.76,0.4297520661157025,0.9470252648736757,0.4444444444444444,0.4369747899159664,52,65,1162,69
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.79,0.3884297520661157,0.954360228198859,0.4563106796116505,0.4196428571428571,47,56,1171,74
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.82,0.33884297520661155,0.9592502037489813,0.45054945054945056,0.3867924528301887,41,50,1177,80
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.85,0.3305785123966942,0.9641401792991035,0.47619047619047616,0.39024390243902435,40,44,1183,81
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.89,0.3140495867768595,0.9706601466992665,0.5135135135135135,0.38974358974358975,38,36,1191,83
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.92,0.256198347107438,0.9747351263243684,0.5,0.3387978142076502,31,31,1196,90
faster_rcnn,plain,2,pretrained,test,2,Western_Leopard_Toad,0.95,0.2066115702479339,0.9820700896495518,0.5319148936170213,0.2976190476190476,25,22,1205,96
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.01,0.9557046979865772,0.2736318407960199,0.6191304347826087,0.7514511873350923,712,438,165,33
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.04,0.8389261744966443,0.38971807628524047,0.6294058408862034,0.7192174913693903,625,368,235,120
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.07,0.748993288590604,0.5008291873963516,0.6495925494761351,0.6957605985037407,558,301,302,187
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.11,0.6590604026845638,0.6003316749585407,0.6707650273224044,0.6648612051455652,491,241,362,254
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.14,0.610738255033557,0.648424543946932,0.6821589205397302,0.6444759206798867,455,212,391,290
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.17,0.5852348993288591,0.6583747927031509,0.6791277258566978,0.6286950252343186,436,206,397,309
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.2,0.5771812080536913,0.6666666666666666,0.6814580031695721,0.625,430,201,402,315
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.24,0.5570469798657718,0.681592039800995,0.6836902800658978,0.6139053254437868,415,192,411,330
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.27,0.5449664429530201,0.6965174129353234,0.6893039049235993,0.608695652173913,406,183,420,339
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.3,0.5342281879194631,0.7048092868988391,0.6909722222222222,0.6025738077214232,398,178,425,347
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.33,0.5221476510067115,0.7097844112769486,0.6897163120567376,0.5943468296409473,389,175,428,356
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.37,0.512751677852349,0.7114427860696517,0.6870503597122302,0.5872405841660262,382,174,429,363
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.4,0.5060402684563758,0.714759535655058,0.6867030965391621,0.5826893353941267,377,172,431,368
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.43,0.49261744966442955,0.7180762852404643,0.6834264432029795,0.5725429017160686,367,170,433,378
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.46,0.48456375838926175,0.7197346600331676,0.6811320754716981,0.5662745098039216,361,169,434,384
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.5,0.4684563758389262,0.724709784411277,0.6776699029126214,0.553968253968254,349,166,437,396
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.53,0.45234899328859063,0.724709784411277,0.6699801192842942,0.5400641025641025,337,166,437,408
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.56,0.4375838926174497,0.7263681592039801,0.6639511201629328,0.5275080906148868,326,165,438,419
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.59,0.43087248322147653,0.7296849087893864,0.6632231404958677,0.5223759153783564,321,163,440,424
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.63,0.4080536912751678,0.7346600331674958,0.6551724137931034,0.5028949545078577,304,160,443,441
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.66,0.38926174496644295,0.7446102819237148,0.6531531531531531,0.4878048780487805,290,154,449,455
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.69,0.3704697986577181,0.7495854063018242,0.6463700234192038,0.4709897610921502,276,151,452,469
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.72,0.3610738255033557,0.7611940298507462,0.6513317191283293,0.464594127806563,269,144,459,476
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.76,0.33557046979865773,0.7844112769485904,0.6578947368421053,0.4444444444444445,250,130,473,495
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.79,0.3167785234899329,0.8092868988391376,0.6723646723646723,0.43065693430656937,236,115,488,509
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.82,0.2912751677852349,0.8192371475953566,0.6656441717791411,0.40522875816993464,217,109,494,528
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.85,0.2684563758389262,0.845771144278607,0.6825938566552902,0.3853564547206166,200,93,510,545
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.89,0.22818791946308725,0.9220563847429519,0.783410138248848,0.35343035343035345,170,47,556,575
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.92,0.19731543624161074,0.9734660033167496,0.901840490797546,0.3237885462555067,147,16,587,598
faster_rcnn,plain,2,scratch,test,0,Other_Amphibian,0.95,0.11543624161073826,0.9900497512437811,0.9347826086956522,0.2054958183990442,86,6,597,659
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.01,1.0,0.5557206537890045,0.0033333333333333335,0.006644518272425249,2,598,748,0
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.04,0.5,0.8684992570579495,0.0056179775280898875,0.01111111111111111,1,177,1169,1
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.07,0.0,0.9881129271916791,0.0,0.0,0,16,1330,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.11,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.14,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.17,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.2,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.24,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.27,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.3,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.33,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.37,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.4,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.43,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.46,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.5,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.53,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.56,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.59,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.63,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.66,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.69,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.72,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.76,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.79,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.82,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.85,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.89,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.92,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,1,Small_Mammal,0.95,0.0,1.0,0.0,0.0,0,0,1346,2
faster_rcnn,plain,2,scratch,test,2,Western_Leopard_Toad,0.01,0.9586776859504132,0.17603911980440098,0.10292812777284827,0.18589743589743588,116,1011,216,5
faster_rcnn,plain,2,scratch,test,2,Western_Leopard_Toad,0.04,0.8181818181818182,0.5656071719641402,0.15664556962025317,0.26294820717131473,99,533,694,22
faster_rcnn,plain,2,scratch,test,2,Western_Leopard_Toad,0.07,0.71900826446281,0.6634066829665851,0.174,0.28019323671497587,87,413,814,34
