model,processing,cycle,variant,dataset,mAP,mAP50-95,mAR,precision,recall,Other_Amphibian_ap,Other_Amphibian_precision_optimal,Other_Amphibian_recall_optimal,Other_Amphibian_optimal_threshold,Other_Amphibian_specificity_optimal,Small_Mammal_ap,Small_Mammal_precision_optimal,Small_Mammal_recall_optimal,Small_Mammal_optimal_threshold,Small_Mammal_specificity_optimal,Western_Leopard_Toad_ap,Western_Leopard_Toad_precision_optimal,Western_Leopard_Toad_recall_optimal,Western_Leopard_Toad_optimal_threshold,Western_Leopard_Toad_specificity_optimal
yolo,plain,1,scratch,test,0.6164684772516894,0.4490308992301679,0.5897503298325936,0.5633863758476202,0.5897503298325936,0.7310040889380376,0.5633863758476202,0.5897503298325936,0.25,0.95,0.33166666666666667,0.5633863758476202,0.5897503298325936,0.25,0.95,0.7867346761503639,0.5633863758476202,0.5897503298325936,0.25,0.95
yolo,plain,1,scratch,val,0.7022658092675903,0.4021802963693782,0.5985039383799993,0.6224120854508368,0.5985039383799993,0.6962222978054927,0.6224120854508368,0.5985039383799993,0.25,0.95,0.995,0.6224120854508368,0.5985039383799993,0.25,0.95,0.4155751299972781,0.6224120854508368,0.5985039383799993,0.25,0.95
yolo,plain,2,pretrained,test,0.7489619241158887,0.5565881480377811,0.6223718494440574,0.9105531017348055,0.6223718494440574,0.8221927801915516,0.9105531017348055,0.6223718494440574,0.25,0.95,0.5009302325581395,0.9105531017348055,0.6223718494440574,0.25,0.95,0.923762759597975,0.9105531017348055,0.6223718494440574,0.25,0.95
yolo,plain,2,pretrained,val,0.7238265844043794,0.5275476159879406,0.6704408212560388,0.6155641099082101,0.6704408212560388,0.6467107522854529,0.6155641099082101,0.6704408212560388,0.25,0.95,0.995,0.6155641099082101,0.6704408212560388,0.25,0.95,0.5297690009276855,0.6155641099082101,0.6704408212560388,0.25,0.95
yolo,plain,2,pretrained,test,0.7009509814598692,0.5894992679373604,0.4559438123984212,0.8397455508828572,0.4559438123984212,0.76307151401225,0.8397455508828572,0.4559438123984212,0.25,0.95,0.51,0.8397455508828572,0.4559438123984212,0.25,0.95,0.8297814303673577,0.8397455508828572,0.4559438123984212,0.25,0.95
yolo,plain,2,pretrained,val,0.6738756845894865,0.48832229943821354,0.5289490482113427,0.7407958486588662,0.5289490482113427,0.6348746292202319,0.7407958486588662,0.5289490482113427,0.25,0.95,0.995,0.7407958486588662,0.5289490482113427,0.25,0.95,0.3917524245482274,0.7407958486588662,0.5289490482113427,0.25,0.95
yolo,plain,2,scratch,test,0.5400300894660256,0.4399739926316338,0.41413812398121364,0.5985483029522887,0.41413812398121364,0.7646087321239841,0.5985483029522887,0.41413812398121364,0.25,0.95,0.0,0.5985483029522887,0.41413812398121364,0.25,0.95,0.8554815362740926,0.5985483029522887,0.41413812398121364,0.25,0.95
yolo,plain,2,scratch,val,0.5965194984434249,0.4432501426910911,0.8425422705314011,0.370145477545857,0.8425422705314011,0.6959322272192967,0.370145477545857,0.8425422705314011,0.25,0.95,0.33166666666666667,0.370145477545857,0.8425422705314011,0.25,0.95,0.7619596014443114,0.370145477545857,0.8425422705314011,0.25,0.95
yolo,plain,3,pretrained,test,0.9109950707864182,0.6073198562515739,0.8098166435117529,0.9041125588872935,0.8098166435117529,0.8343776284936315,0.9041125588872935,0.8098166435117529,0.25,0.95,0.995,0.9041125588872935,0.8098166435117529,0.25,0.95,0.9036075838656229,0.9041125588872935,0.8098166435117529,0.25,0.95
yolo,plain,3,pretrained,val,0.7385654144252266,0.5409583522476861,0.661633718248321,0.6094792797927157,0.661633718248321,0.7600524990878309,0.6094792797927157,0.661633718248321,0.25,0.95,0.995,0.6094792797927157,0.661633718248321,0.25,0.95,0.46064374418784926,0.6094792797927157,0.661633718248321,0.25,0.95
yolo,plain,3,pretrained,test,0.7404082486922884,0.5141538820560579,0.551986095238948,0.9349046078268669,0.551986095238948,0.8460522311669566,0.9349046078268669,0.551986095238948,0.25,0.95,0.4958833922261484,0.9349046078268669,0.551986095238948,0.25,0.95,0.8792891226837601,0.9349046078268669,0.551986095238948,0.25,0.95
yolo,plain,3,pretrained,val,0.7998485671440706,0.628603043696614,0.59287147297666,0.6530448152984569,0.59287147297666,0.7654825658769322,0.6530448152984569,0.59287147297666,0.25,0.95,0.995,0.6530448152984569,0.59287147297666,0.25,0.95,0.6390631355552794,0.6530448152984569,0.59287147297666,0.25,0.95
yolo,plain,3,scratch,test,0.7197886033344881,0.48368075451492015,0.5786333821850547,0.7811801390272609,0.5786333821850547,0.82354525235829,0.7811801390272609,0.5786333821850547,0.25,0.95,0.49810975609756103,0.7811801390272609,0.5786333821850547,0.25,0.95,0.8377108015476133,0.7811801390272609,0.5786333821850547,0.25,0.95
yolo,plain,3,scratch,val,0.8234694972118302,0.5858181759097707,0.5898025398685761,0.9477265088106318,0.5898025398685761,0.766844727431591,0.9477265088106318,0.5898025398685761,0.25,0.95,0.995,0.9477265088106318,0.5898025398685761,0.25,0.95,0.7085637642038994,0.9477265088106318,0.5898025398685761,0.25,0.95
yolo,plain,4,pretrained,test,0.9037757343952073,0.6821506192719329,0.7759485645994687,0.9438220946786218,0.7759485645994687,0.7961914727215548,0.9438220946786218,0.7759485645994687,0.25,0.95,0.995,0.9438220946786218,0.7759485645994687,0.25,0.95,0.920135730464067,0.9438220946786218,0.7759485645994687,0.25,0.95
yolo,plain,4,pretrained,val,0.744980076021149,0.5287177786876092,0.5814587073556876,0.6620541265952884,0.5814587073556876,0.6653546640086282,0.6620541265952884,0.5814587073556876,0.25,0.95,0.995,0.6620541265952884,0.5814587073556876,0.25,0.95,0.574585564054819,0.6620541265952884,0.5814587073556876,0.25,0.95
yolo,plain,4,pretrained,test,0.6538387072524746,0.5269041003387762,0.6683352523947951,0.6367407061272332,0.6683352523947951,0.8132597738590794,0.6367407061272332,0.6683352523947951,0.25,0.95,0.2494318181818182,0.6367407061272332,0.6683352523947951,0.25,0.95,0.8988245297165262,0.6367407061272332,0.6683352523947951,0.25,0.95
yolo,plain,4,pretrained,val,0.8192532891143468,0.5932123912510092,0.657608695652174,0.7327793507117061,0.657608695652174,0.7130798772578784,0.7327793507117061,0.657608695652174,0.25,0.95,0.995,0.7327793507117061,0.657608695652174,0.25,0.95,0.749679990085162,0.7327793507117061,0.657608695652174,0.25,0.95
